COUNTY_CODE_AND_NAME,ALL_LIVE_STOCKING,ESTIMATE,VARIANCE,PLOT_COUNT,SE,SE_PERCENT
13167 GA Johnson,Nonstocked,917.1217810751996,526339.9642336115,3,725.4929112221645,79.10540630401597
13167 GA Johnson,Unavailable,51644.56022851676,285915547.9064401,10,16909.03746244712,32.741178136919046
13169 GA Jones,Overstocked,8380.919674536573,37790515.0003407,4,6147.399043525701,73.34993392435328
13169 GA Jones,Fully stocked,93396.631821893,453780104.35397005,24,21302.115020672714,22.80822616954299
13169 GA Jones,Medium stocked,80435.92051072669,415376463.3838374,19,20380.786623284133,25.337916808655425
13169 GA Jones,Poorly stocked,21554.54699655564,82818532.7531417,7,9100.468820513683,42.22064524004106
13169 GA Jones,Unavailable,47997.442339730376,217265270.63543907,16,14739.92098470813,30.709805077482237
13171 GA Lamar,Fully stocked,71339.7454470786,404824125.60109144,14,20120.241688436334,28.203411103228525
13171 GA Lamar,Medium stocked,21239.6322909808,113981533.51185846,5,10676.213444468898,50.26552860334803
13171 GA Lamar,Poorly stocked,6314.845487942184,24117919.26653447,2,4910.9998235119565,77.76912092131492
13171 GA Lamar,Nonstocked,1455.3917641887942,2185490.548471974,1,1478.3404710931695,101.57680615412623
13171 GA Lamar,Unavailable,25148.413410883837,126252460.3505987,6,11236.212010753388,44.67960593446636
13173 GA Lanier,Overstocked,3067.675930108995,4578691.867490126,2,2139.787808987173,69.75273326577054
13173 GA Lanier,Fully stocked,36852.87866661322,203732867.30830938,7,14273.502278989183,38.73103756185057
13173 GA Lanier,Medium stocked,35028.83508385413,155999452.59363192,9,12489.974082984798,35.65626448349066
13173 GA Lanier,Poorly stocked,21413.747845469068,104186216.36612158,5,10207.164952430307,47.66641050454902
13173 GA Lanier,Unavailable,37395.82900414132,184161280.35022432,10,13570.603536697412,36.28908329641406
13175 GA Laurens,Overstocked,26596.77185580384,89694505.54608496,12,9470.71832260283,35.60852562840692
13175 GA Laurens,Fully stocked,191441.01691311284,1006605604.2659171,40,31727.04846445564,16.57275383093856
13175 GA Laurens,Medium stocked,95246.39367916623,471517306.749375,24,21714.449261940194,22.798185236371754
13175 GA Laurens,Poorly stocked,52770.877183610806,293742024.3166739,12,17138.903824827124,32.47795894162244
13175 GA Laurens,Nonstocked,1710.898104209791,2445614.407025966,2,1563.846030472938,91.40497769124764
13175 GA Laurens,Unavailable,142570.5699493762,740456267.9496415,34,27211.326096859768,19.086215413547087
13177 GA Lee,Overstocked,134.0042958862235,16678.20345178454,1,129.14411892062503,96.37311853813625
13177 GA Lee,Fully stocked,57297.809012636135,316479107.13445073,12,17789.85967157838,31.04806270629843
13177 GA Lee,Medium stocked,80850.1855915144,423419481.22751033,16,20577.159211793798,25.45097337903138
13177 GA Lee,Poorly stocked,15415.434909684633,78386893.85039833,4,8853.637323179571,57.433587667496425
13177 GA Lee,Unavailable,83916.97551490497,417728004.62688905,22,20438.395353522475,24.355495688583648
13179 GA Liberty,Overstocked,4783.869586581054,12886286.686438523,2,3589.7474404808095,75.03857234215153
13179 GA Liberty,Fully stocked,94803.23164300833,530917331.13148963,18,23041.643412124267,24.304702500954853
13179 GA Liberty,Medium stocked,103887.58236507923,605558183.38648,19,24608.091827414817,23.687231204339376
13179 GA Liberty,Poorly stocked,25888.742191112626,146347567.8066037,6,12097.419882214706,46.728496088804356
13179 GA Liberty,Unavailable,190055.89609040713,1046687936.5228041,37,32352.556877668943,17.022653620953307
13181 GA Lincoln,Overstocked,8651.31766989962,42405026.33977214,2,6511.914183999367,75.27077876999198
13181 GA Lincoln,Fully stocked,51683.23092171171,302369074.7047293,9,17388.762885976947,33.64488360318833
13181 GA Lincoln,Medium stocked,39908.71852242702,210232719.77436686,9,14499.404117906599,36.33141993712112
13181 GA Lincoln,Poorly stocked,13682.622558749546,66934181.385532826,3,8181.331272203371,59.793590279019305
13181 GA Lincoln,Unavailable,34678.17804669506,178204866.22060928,8,13349.339542487085,38.494927630026744
13183 GA Long,Overstocked,39027.0225952973,195831629.90534633,10,13993.98549039359,35.857169109487344
13183 GA Long,Fully stocked,108384.13047537423,606112772.0429431,20,24619.3576691786,22.714909979161867
13183 GA Long,Medium stocked,75597.39858410928,412506898.5812936,16,20310.26584221126,26.866355486576914
13183 GA Long,Poorly stocked,11202.643910937264,52840107.0973728,3,7269.120104756338,64.887540499787
13183 GA Long,Nonstocked,104.35776265663264,11526.831238162331,1,107.36308135556808,102.87982285402555
13183 GA Long,Unavailable,18343.122062916547,79834739.08001685,8,8935.02876772184,48.71051251294555
13185 GA Lowndes,Overstocked,9406.756086870155,41371954.690743804,4,6432.103442167562,68.37748723117653
13185 GA Lowndes,Fully stocked,90873.75291473437,503813904.5665896,16,22445.79926326059,24.699980515079183
13185 GA Lowndes,Medium stocked,71536.12283834897,348304804.35427105,15,18662.92593229344,26.088813863264964
13185 GA Lowndes,Poorly stocked,25351.71493906786,115172563.36677293,7,10731.848087201613,42.33184268991393
13185 GA Lowndes,Nonstocked,2018.7832098921622,3585750.646618046,2,1893.6078386556298,93.79946441880608
13185 GA Lowndes,Unavailable,120660.06080580578,623968079.1931615,28,24979.3530579389,20.70225465752208
13187 GA Lumpkin,Overstocked,7015.347702844545,15159813.129604701,5,3893.5604694937897,55.50060573498089
13187 GA Lumpkin,Fully stocked,82309.4344643768,293892798.3977969,30,17143.301852262794,20.827869810820225
13187 GA Lumpkin,Medium stocked,46763.014277443326,201236333.6260456,15,14185.779274542714,30.335468091040884
13187 GA Lumpkin,Poorly stocked,9296.137372890513,30182373.55603299,4,5493.848701596449,59.09818757215943
13187 GA Lumpkin,Nonstocked,55.4783194972411,3085.094611572928,1,55.543628001535225,100.11771896641059
13187 GA Lumpkin,Unavailable,29091.780137857313,134775195.9235652,12,11609.27198077318,39.90567756857877
13189 GA McDuffie,Overstocked,11706.356781254339,48102706.72228688,4,6935.61148870717,59.24654115969988
13189 GA McDuffie,Fully stocked,33980.368541962096,172900515.5555867,8,13149.164062996046,38.69635506383118
13189 GA McDuffie,Medium stocked,62754.179379119036,321462466.69802016,13,17929.37440899766,28.570805301556568
13189 GA McDuffie,Poorly stocked,7573.21299640281,37303553.84045821,3,6107.663533664752,80.64824713851073
13189 GA McDuffie,Unavailable,50993.552112549994,260033962.98790514,13,16125.56860975467,31.622760019077027
13191 GA McIntosh,Overstocked,19787.56942102874,72518142.32010612,7,8515.758470042825,43.03589940153497
13191 GA McIntosh,Fully stocked,77574.77073388704,418763767.5512669,17,20463.71832173388,26.379347471013148
13191 GA McIntosh,Medium stocked,50712.323901555734,264214203.27953702,12,16254.667122999997,32.052696213555585
13191 GA McIntosh,Poorly stocked,6670.621283145339,22945157.988446068,4,4790.110435934235,71.80905994524693
13191 GA McIntosh,Nonstocked,7863.5448560795585,41170036.07451763,2,6416.388086339357,81.596636170755
13191 GA McIntosh,Unavailable,180949.0670479442,968480769.1586453,36,31120.423666117484,17.19844383495596
13193 GA Macon,Overstocked,2616.3096306635657,4785349.777745074,2,2187.544234465917,83.61182517648331
13193 GA Macon,Fully stocked,65179.98792520556,355755438.59655845,13,18861.48028646104,28.937532648985304
13193 GA Macon,Medium stocked,53627.600720783,279260466.78158575,11,16711.088138765404,31.16135705151758
13193 GA Macon,Poorly stocked,25328.050458658225,145385629.93606445,5,12057.596358149682,47.60570253060229
13193 GA Macon,Unavailable,99919.13248987847,562548847.4080706,18,23718.112222689026,23.737307992632548
13195 GA Madison,Overstocked,4803.3719463980515,11093078.17233408,3,3330.627294119545,69.33935850246019
13195 GA Madison,Fully stocked,42380.34599680588,224274734.29643258,9,14975.804963220928,35.336674609380545
13195 GA Madison,Medium stocked,20304.23192042741,91380980.10831329,5,9559.339941037419,47.08052970681489
13195 GA Madison,Poorly stocked,10199.912519729152,45765218.09815033,3,6764.999489885445,66.32409323903772
13195 GA Madison,Nonstocked,5828.52143984523,21829898.22115161,2,4672.247662651414,80.1617993666586
13195 GA Madison,Unavailable,98898.40221215977,544490915.8870393,18,23334.329128711615,23.594242785292046
13197 GA Marion,Overstocked,15982.58636131194,74351100.33271812,5,8622.708410512218,53.95064488050993
13197 GA Marion,Fully stocked,53468.54557007643,290959792.16442466,11,17057.543555987908,31.90201523928141
13197 GA Marion,Medium stocked,60837.780656030074,305318189.29270256,14,17473.356554843795,28.721226130249843
13197 GA Marion,Poorly stocked,39551.65912821657,192575670.17528486,9,13877.163621406387,35.08617319040928
13197 GA Marion,Nonstocked,296.8891214428585,87262.18255434473,1,295.4017307910445,99.49900803216184
13197 GA Marion,Unavailable,55610.173530602835,278471517.14318126,13,16687.46586942371,30.00793705533113
13199 GA Meriwether,Overstocked,8137.286444105043,16096792.006442688,5,4012.080757716959,49.304897710998745
13199 GA Meriwether,Fully stocked,145002.0287060152,763291692.0567851,31,27627.73411007108,19.053343154312007
13199 GA Meriwether,Medium stocked,99784.25678494666,515711183.4887147,21,22709.275274405274,22.758374924160552
13199 GA Meriwether,Poorly stocked,13845.535203591598,72247219.27475628,4,8499.836426352938,61.3904504330612
13199 GA Meriwether,Nonstocked,157.92961693404635,25679.28239997766,1,160.24756597208477,101.46771016294329
13199 GA Meriwether,Unavailable,59240.10990361908,299824211.8977783,15,17315.43276669048,29.22923808693449
13201 GA Miller,Overstocked,10550.081386359083,41526214.68671335,3,6444.083696439188,61.08089085237941
13201 GA Miller,Fully stocked,29498.18675385403,166396943.72809565,6,12899.49393302294,43.72978597180243
13201 GA Miller,Medium stocked,25802.764032985575,138280126.90927193,5,11759.257073015791,45.573633344021076
13201 GA Miller,Poorly stocked,13124.945695952394,55476608.22637431,4,7448.2620943663305,56.7488983719247
13201 GA Miller,Unavailable,111388.99251028034,592546921.243398,24,24342.28668887535,21.85340412934316
13205 GA Mitchell,Overstocked,9328.619225183855,34047066.14735566,3,5834.986387932337,62.54930389033364
13205 GA Mitchell,Fully stocked,51962.49791699769,267393637.61051643,11,16352.175317385649,31.469186380350305
13205 GA Mitchell,Medium stocked,58820.71485991367,322547667.7059125,11,17959.612125708965,30.53280152830724
13205 GA Mitchell,Poorly stocked,12270.70372043598,73259069.87984201,2,8559.151235948691,69.75273326577054
13205 GA Mitchell,Nonstocked,1523.1748728303771,2272229.1775701973,1,1507.3915143618785,98.96378552784488
13205 GA Mitchell,Unavailable,205916.8987014001,1112678651.9660249,39,33356.83815900459,16.199174700749214
13207 GA Monroe,Overstocked,26488.019809062298,143921438.3025981,6,11996.726149354168,45.29114005437941
13207 GA Monroe,Fully stocked,57124.09597341396,261491789.30690232,16,16170.707755287098,28.308032678211802
13207 GA Monroe,Medium stocked,85007.04215178969,431344839.3333452,19,20768.842994575916,24.43190877938183
13207 GA Monroe,Poorly stocked,10971.96564753705,48791890.60297042,3,6985.119226109918,63.66333481619962
13207 GA Monroe,Nonstocked,1455.3917641887942,2185490.548471974,1,1478.3404710931695,101.57680615412623
13207 GA Monroe,Unavailable,77989.55977904802,377000943.43649644,19,19416.51213365821,24.896296617992288
13209 GA Montgomery,Overstocked,2606.4735555342554,6491297.647434235,1,2547.802513428824,97.74902599794821
13209 GA Montgomery,Fully stocked,50276.89950144797,290423246.87496376,10,17041.80879117483,33.89590241276518
13209 GA Montgomery,Medium stocked,74637.68872861794,418893672.8617958,14,20466.892115360257,27.42165849987359
13209 GA Montgomery,Poorly stocked,11961.666440150779,48265025.98721258,5,6947.303504757266,58.079729438348174
13209 GA Montgomery,Nonstocked,1039.109904312569,580528.1447222081,2,761.9239756840627,73.32467648724024
13209 GA Montgomery,Unavailable,30513.504360575433,154559896.51379654,9,12432.212052317824,40.743311241499676
13211 GA Morgan,Overstocked,13262.952021428151,72286079.99420474,3,8502.122087702854,64.10429649422306
13211 GA Morgan,Fully stocked,77786.92661708049,404383613.98036504,18,20109.291732439633,25.851762766552117
13211 GA Morgan,Medium stocked,55105.505230655195,278238633.0065021,12,16680.486593816804,30.270091026290867
13211 GA Morgan,Poorly stocked,8732.350585132765,43666533.928875685,2,6608.0658235882975,75.67339124976084
13211 GA Morgan,Nonstocked,5821.567056755177,34967848.77555159,1,5913.361884372678,101.57680615412623
13211 GA Morgan,Unavailable,66660.78179291208,343911757.67363125,15,18544.857984725342,27.819742712194206
13213 GA Murray,Overstocked,20080.98822928064,87596221.0130386,7,9359.28528323817,46.60769269109545
13213 GA Murray,Fully stocked,66874.22700527059,250030277.1321335,24,15812.345718840501,23.644902418975665
13213 GA Murray,Medium stocked,52024.26457069686,225614895.81701595,18,15020.482542748616,28.87207088211111
13213 GA Murray,Poorly stocked,4145.7091257246575,8614113.262529377,2,2934.9809645940427,70.79563171429729
13213 GA Murray,Nonstocked,1631.0238544811132,2450592.6310619633,1,1565.4368818518246,95.97878519991639
13213 GA Murray,Unavailable,77292.86481999363,407170391.1782665,16,20178.463548503056,26.106502321393343
13215 GA Muscogee,Fully stocked,26600.267841565248,125909668.3738476,6,11220.947748467934,42.18358933564654
13215 GA Muscogee,Medium stocked,17464.70117026553,104643884.08327195,3,10229.559329867145,58.57277047077935
13215 GA Muscogee,Poorly stocked,23559.020718295556,134703925.40786004,4,11606.202023395079,49.26436528145624
13215 GA Muscogee,Unavailable,59507.44712453206,315621158.1231414,15,17765.72987870584,29.854632885741594
13217 GA Newton,Fully stocked,43790.2607331202,220481193.34864017,10,14848.609138523385,33.90847391619395
13217 GA Newton,Medium stocked,22618.19179702384,97190936.95703003,6,9858.546391686252,43.586801633645464
13217 GA Newton,Poorly stocked,7285.651799806537,37121908.14256746,2,6092.775077299954,83.62704181747667
13217 GA Newton,Unavailable,102667.29309869582,540969158.3250941,21,23258.743696190773,22.654482254471972
13219 GA Oconee,Overstocked,1503.9213933024757,1987367.805110427,1,1409.7403325117812,93.73763408047002
13219 GA Oconee,Fully stocked,26259.227423926764,122739831.70553775,7,11078.801004871319,42.190125497662535
13219 GA Oconee,Medium stocked,23966.408942502443,113827275.97893986,6,10668.986642551385,44.516417407994815
13219 GA Oconee,Poorly stocked,8646.272521224804,40949421.993710116,2,6399.173539896392,74.01077775640023
13219 GA Oconee,Nonstocked,1694.126613032574,2245528.9838912482,2,1498.5089201907501,88.45318340807728
13219 GA Oconee,Unavailable,47461.09806125604,256085378.15699223,10,16002.667844987354,33.717441228041935
13221 GA Oglethorpe,Overstocked,30222.138451072125,149427646.99379528,8,12224.060168119073,40.447370022836445
13221 GA Oglethorpe,Fully stocked,106850.59240055578,539194471.8691107,23,23220.56140297023,21.731804083895234
13221 GA Oglethorpe,Medium stocked,70012.7735830396,344345480.23847896,17,18556.548176815617,26.50451800028515
13221 GA Oglethorpe,Poorly stocked,17203.30695209507,81522103.3295779,5,9028.959149845452,52.483857754720106
13221 GA Oglethorpe,Nonstocked,1457.1303599613075,2186011.9584632674,1,1478.5168103417923,101.46771016294333
13221 GA Oglethorpe,Unavailable,66406.48744331439,338869605.81989336,20,18408.41127908363,27.72080257188326
13223 GA Paulding,Overstocked,8746.219716492866,25699791.34092786,5,5069.496162433488,57.962140521965964
13223 GA Paulding,Fully stocked,47264.8005005867,213106776.16559744,12,14598.177152151478,30.885938367539012
13223 GA Paulding,Medium stocked,38078.03444381392,172939829.102174,11,13150.658884716539,34.53607592093811
13223 GA Paulding,Poorly stocked,11355.167887822834,64915210.118231654,2,8056.997587081161,70.95445586252761
13223 GA Paulding,Unavailable,89768.51396643434,456674887.2474123,21,21369.95290700034,23.805621774011826
13225 GA Peach,Fully stocked,5821.567056755177,34967848.77555159,1,5913.361884372678,101.57680615412623
13225 GA Peach,Medium stocked,29037.654767357486,170940073.00930446,5,13074.405264076238,45.02569291089498
13225 GA Peach,Poorly stocked,5285.109652475187,28820208.017656505,1,5368.445586727736,101.57680615412623
13225 GA Peach,Nonstocked,640.4331213226876,418148.9375496497,1,646.6443671367205,100.96985080990264
13225 GA Peach,Unavailable,43304.58983096142,249854178.69989845,9,15806.776353826812,36.50138799496367
13227 GA Pickens,Overstocked,6373.723117419875,10674653.147006629,4,3267.208770036991,51.26060090541835
13227 GA Pickens,Fully stocked,51519.50084879676,284134782.62392896,10,16856.298010652547,32.71828673209327
13227 GA Pickens,Medium stocked,45652.543927441846,233240827.40086317,9,15272.224048934824,33.453172014264595
13227 GA Pickens,Poorly stocked,11373.43917011643,67803558.68065278,2,8234.291631989528,72.39931131495412
13227 GA Pickens,Unavailable,39005.89834468419,173132781.55645993,11,13157.993067199113,33.73334194466082
13229 GA Pierce,Overstocked,22203.8118788058,91865362.67441776,7,9584.642021192954,43.16665117462007
13229 GA Pierce,Fully stocked,36001.0463611104,164169039.15706158,11,12812.846645342384,35.59020623129241
13229 GA Pierce,Medium stocked,40676.44141399185,209021402.76773658,10,14457.572506051512,35.542864625022005
13229 GA Pierce,Poorly stocked,8981.187956869919,30998277.76447946,4,5567.609699366458,61.991907151967176
13229 GA Pierce,Unavailable,82672.08891778497,439078852.85087454,18,20954.208475885567,25.34617033413046
13231 GA Pike,Overstocked,1583.5275075088066,2328965.466459919,1,1526.0948418954567,96.37311853813625
13231 GA Pike,Fully stocked,48938.52346412216,264203712.02156377,10,16254.344404545012,33.21380224407752
13231 GA Pike,Medium stocked,34329.29546644778,179553234.60851094,7,13399.747557641187,39.03298152663115
13231 GA Pike,Poorly stocked,8858.795920620738,44100408.87699987,2,6640.813871582298,74.96294000998924
13231 GA Pike,Nonstocked,1455.3917641887942,2185490.548471974,1,1478.3404710931695,101.57680615412623
13231 GA Pike,Unavailable,48859.71392730754,257795853.62836856,12,16056.022347654121,32.86147432533465
13233 GA Polk,Overstocked,11195.241325282106,37016437.836743206,4,6084.113562117592,54.34553293976697
13233 GA Polk,Fully stocked,94067.11695821132,501828875.60203516,19,22401.537349075737,23.814418973877416
13233 GA Polk,Medium stocked,29379.65323461125,148068105.50717616,8,12168.323857753629,41.417520351868916
13233 GA Polk,Poorly stocked,3061.864165741052,4574084.183241044,2,2138.710869482138,69.84995916579186
13233 GA Polk,Nonstocked,1534.2756385395153,2297310.041926225,2,1515.6879764404762,98.7885056874961
13233 GA Polk,Unavailable,43832.50647593125,222427021.1179489,9,14913.98743186908,34.024947763501636
13235 GA Pulaski,Fully stocked,34678.179322024036,151820373.23900363,9,12321.5410253346,35.531107071440786
13235 GA Pulaski,Medium stocked,31296.657201389553,157739916.34096408,7,12559.455256537367,40.130341000059694
13235 GA Pulaski,Poorly stocked,16065.325649823984,66577125.15077313,5,8159.480691243354,50.7893887064328
13235 GA Pulaski,Nonstocked,219.54955399034768,49141.51569308091,1,221.67885711786073,100.96985080990267
13235 GA Pulaski,Unavailable,80610.76454530045,422229626.8459341,17,20548.226854060526,25.490673571906314
13237 GA Putnam,Overstocked,7413.253348876723,37558174.67561569,2,6128.472458583435,82.66913553564223
13237 GA Putnam,Fully stocked,72614.30364307256,324301377.5633238,23,18008.369653117512,24.800030778557936
13237 GA Putnam,Medium stocked,54290.98781475082,238963815.19282067,21,15458.45448914026,28.473334362393405
13237 GA Putnam,Poorly stocked,12586.992692395212,48327680.30377376,5,6951.811296617146,55.23012101863918
13237 GA Putnam,Nonstocked,25.308671203466638,642.0773963691738,1,25.339246168131638,100.12080825745136
13237 GA Putnam,Unavailable,61941.790103352476,340585513.1810709,15,18454.959040352023,29.79403567374974
13239 GA Quitman,Overstocked,512.7630776588261,244199.8069073589,1,494.16576865193616,96.37311853813625
13239 GA Quitman,Fully stocked,50444.019657937955,288805195.85502654,9,16994.269500482405,33.6893642015861
13239 GA Quitman,Medium stocked,18457.34960579195,98838296.82267001,4,9941.745159813241,53.86334101128747
13239 GA Quitman,Poorly stocked,20236.915741769186,108399648.48647608,5,10411.51518687247,51.44813231288503
13239 GA Quitman,Nonstocked,1193.1582898289992,1300216.459972729,2,1140.2703451255447,95.56739913268053
13239 GA Quitman,Unavailable,23140.9051801294,128084962.27238405,4,11317.4627135407,48.906741657015054
13241 GA Rabun,Overstocked,9683.697315417208,13003428.88205596,10,3606.026744500928,37.23811915062493
13241 GA Rabun,Fully stocked,136646.0976132885,416752719.8684263,58,20414.522278721743,14.93970383003201
13241 GA Rabun,Medium stocked,56450.01063430643,186024197.46582252,25,13639.068790273863,24.161321914765015
13241 GA Rabun,Poorly stocked,6235.807306256791,6918987.306978989,7,2630.3967964888852,42.1821372486869
13241 GA Rabun,Unavailable,34531.39415367607,164900855.98915675,14,12841.37282338445,37.18753076182246
13243 GA Randolph,Overstocked,15612.00698440653,84566026.84321424,4,9195.97884095077,58.90324575268144
13243 GA Randolph,Fully stocked,85963.1536124986,464847844.20503366,17,21560.33033617606,25.08089737303599
13243 GA Randolph,Medium stocked,57265.20594330582,313344934.31402546,12,17701.55174875992,30.911530757935214
13243 GA Randolph,Poorly stocked,24156.78037970105,121841505.99564737,6,11038.183998994009,45.69393696301267
13243 GA Randolph,Nonstocked,1652.4245050026827,2438033.507641642,2,1561.4203494388184,94.49268905851062
13243 GA Randolph,Unavailable,91649.27926382581,475098092.97698146,19,21796.745008761776,23.78277841772947
13245 GA Richmond,Overstocked,18633.254075978864,96219200.70211689,4,9809.138632016417,52.64318616608094
13245 GA Richmond,Fully stocked,45911.45515366377,248928605.59656346,11,15777.47145763742,34.36499976929694
13245 GA Richmond,Medium stocked,42524.07005085385,225680027.69835436,9,15022.650488457566,35.32740509196843
13245 GA Richmond,Poorly stocked,17413.183083155698,97254719.91770765,3,9861.780768081779,56.63399230908781
13245 GA Richmond,Unavailable,106502.19624823167,587370676.7678035,22,24235.731405670504,22.756086033364692
13247 GA Rockdale,Overstocked,1972.0250990860197,2427392.1174670174,2,1558.0090235512173,79.00553721518617
13247 GA Rockdale,Fully stocked,5828.52143984523,34976191.33541228,1,5914.067241367169,101.46771016294333
13247 GA Rockdale,Medium stocked,7244.37116068105,37100377.50595568,2,6091.007922007299,84.07918074471874
13247 GA Rockdale,Poorly stocked,1415.8497208358206,2124186.1705434048,1,1457.458805779225,102.93880659303598
13247 GA Rockdale,Unavailable,67359.77170298302,381011320.0533629,12,19519.51126574031,28.977994984617638
13249 GA Schley,Overstocked,266.061248474623,70081.0744040898,1,264.72830299023525,99.49900803216184
13249 GA Schley,Fully stocked,48116.29200592022,273267807.3364173,9,16530.813873987492,34.3559596652908
13249 GA Schley,Medium stocked,49724.95476020432,277510135.3657893,9,16658.635459298257,33.501559809623856
13249 GA Schley,Poorly stocked,20739.36874193018,109204859.67645812,5,10450.11290256991,50.38780607358706
13249 GA Schley,Unavailable,7576.099728260742,37168435.85402914,3,6096.592150868314,80.47138197147147
13251 GA Screven,Overstocked,12917.549848674793,57748271.95744534,6,7599.2283790820065,58.82871340234548
13251 GA Screven,Fully stocked,208634.75821505816,1126270579.4669938,43,33559.95499798821,16.0855052557422
13251 GA Screven,Medium stocked,78726.3404106858,400468856.23240197,19,20011.717973037747,25.419342330208817
13251 GA Screven,Poorly stocked,20294.579530722454,89522418.92060693,7,9461.62876679311,46.62145748065317
13251 GA Screven,Nonstocked,2415.070447795243,2658342.782064136,3,1630.4425111190324,67.51117809451436
13251 GA Screven,Unavailable,97898.37856702608,443425227.55204725,27,21057.66434227802,21.5097171684625
13253 GA Seminole,Fully stocked,19758.377452699166,108459426.5959279,4,10414.385560172424,52.708708420537484
13253 GA Seminole,Medium stocked,18317.665085778775,104277016.23111151,4,10211.611833158931,55.74734435496851
13253 GA Seminole,Poorly stocked,6092.6994913215085,36355666.841123156,1,6029.566057447514,98.96378552784488
13253 GA Seminole,Unavailable,110516.69504898405,623742913.7106969,21,24974.845619356627,22.59825595425839
13255 GA Spalding,Overstocked,4795.870336984959,7946438.360201024,3,2818.9427734881433,58.778544360320225
13255 GA Spalding,Fully stocked,34491.320553623635,170336523.62461042,8,13051.303522047536,37.83938484395424
13255 GA Spalding,Medium stocked,29553.301646611464,118229793.5067156,9,10873.352450220475,36.79234415240774
13255 GA Spalding,Poorly stocked,15005.356451212054,60972353.638034984,6,7808.4795983619615,52.037948073744246
13255 GA Spalding,Unavailable,51675.978394844904,248352034.51562452,13,15759.188891425361,30.49615968760732
13257 GA Stephens,Overstocked,8859.424905443226,39162056.42876212,3,6257.95944607842,70.63618138727644
13257 GA Stephens,Fully stocked,39684.07220635116,152365948.11304444,15,12343.660239695697,31.104822548226746
13257 GA Stephens,Medium stocked,28826.7965794771,112561928.7938298,10,10609.520667486811,36.80436928964953
13257 GA Stephens,Poorly stocked,6482.5500270317725,36105362.476746306,2,6008.773791444167,92.69151439461335
13257 GA Stephens,Unavailable,25235.34092910696,114249736.97447892,9,10688.766859393974,42.35634021914613
13259 GA Stewart,Overstocked,15048.140573754386,57151025.08901599,6,7559.829699736363,50.23763343174464
13259 GA Stewart,Fully stocked,87028.2411749854,423003269.9894327,21,20567.043297212964,23.63260824248918
13259 GA Stewart,Medium stocked,106888.82707611643,550730668.7213583,23,23467.65153826344,21.9551960482754
13259 GA Stewart,Poorly stocked,21673.135281862076,110549517.34091508,6,10514.253056728046,48.51283822109148
13259 GA Stewart,Nonstocked,1851.2757887493165,2345724.664112406,2,1531.5758760545968,82.73083272424245
13259 GA Stewart,Unavailable,47932.27149420886,264520199.19941655,11,16264.076955038567,33.93137117860893
13261 GA Sumter,Overstocked,6856.483307647834,39131850.89810438,2,6255.545611543758,91.23548225613295
13261 GA Sumter,Fully stocked,75999.5348054423,400049193.06112415,15,20001.229788718596,26.3175687060736
13261 GA Sumter,Medium stocked,83749.3898579157,422337146.36810327,19,20550.842960037022,24.538498722083084
13261 GA Sumter,Poorly stocked,25687.9317114915,104572458.09144826,10,10226.067577101585,39.80883977718982
13261 GA Sumter,Nonstocked,2840.2905209725614,3215712.8657088014,3,1793.2408833474663,63.13582607505346
13261 GA Sumter,Unavailable,124770.6490256562,672482210.6108412,25,25932.261964796693,20.783944114504305
13263 GA Talbot,Overstocked,22593.551127168044,100509638.24520862,8,10025.449528335805,44.37305792218078
13263 GA Talbot,Fully stocked,104530.44841544323,548628944.45015,22,23422.8295568693,22.40766198933557
13263 GA Talbot,Medium stocked,55698.440211405934,303618857.7715247,12,17424.6623431137,31.2839323273284
13263 GA Talbot,Poorly stocked,21990.3915049352,89117714.37703724,7,9440.217919997252,42.92883061167251
13263 GA Talbot,Nonstocked,6110.315251697917,36530435.12691537,2,6044.04129096711,98.91537575393691
13263 GA Talbot,Unavailable,39848.32529616998,184565654.73716593,11,13585.494276512944,34.09301187826508
13265 GA Taliaferro,Overstocked,7845.11881532922,11653210.754362496,6,3413.679943164341,43.51342565384825
13265 GA Taliaferro,Fully stocked,57026.239381163556,282895306.2545932,12,16819.49185482704,29.494303039001935
13265 GA Taliaferro,Medium stocked,37691.53354765938,183700120.11034802,9,13553.601739403,35.959273777664244
13265 GA Taliaferro,Poorly stocked,13551.868769109844,51669500.707668535,5,7188.150019836017,53.041762300862146
13265 GA Taliaferro,Nonstocked,5821.567056755177,34967848.77555159,1,5913.361884372678,101.57680615412623
13265 GA Taliaferro,Unavailable,8617.042745296629,26711598.463563643,4,5168.326466426404,59.977960179522036
13267 GA Tattnall,Overstocked,5957.236479013088,36307109.86035055,1,6025.538138652061,101.14653262262787
13267 GA Tattnall,Fully stocked,103892.81947291372,536991653.274893,23,23173.08035792594,22.304794956467113
13267 GA Tattnall,Medium stocked,51357.87867829716,245143044.8325608,13,15657.044575288173,30.48615904360656
13267 GA Tattnall,Poorly stocked,22530.327155277744,125761930.83237462,5,11214.362702908027,49.774522250028916
13267 GA Tattnall,Nonstocked,11324.962707772476,65572712.708245434,2,8097.697988209084,71.50308744638535
13267 GA Tattnall,Unavailable,98818.64695904094,491978162.98218673,28,22180.5807629599,22.445744245166065
13269 GA Taylor,Overstocked,15982.43436955942,77207619.18900949,4,8786.786624757055,54.9777738583592
13269 GA Taylor,Fully stocked,82511.26520582433,433387649.09739906,19,20817.964576235572,25.230451289657434
